final_day_rank,kkt_id,date,final_day_anomaly_score,best_day_score,mean_day_score,total_sum,n_bills,total_ecash,ecash_fraction,explanation
455,a8b4cd4a3838e87fb025359cee378909,2023-10-20,0.0,1.0,1.0,86026.0,45.0,0.0,0.0,derived_cash_to_ecash=261833269182464.00; total_cash=6.13; derived_cash_share=4.02; avg_sum__roll14_mean=3.98; avg_sum__roll7_mean=3.67; avg_cash=3.54; total_sum__roll7_z=3.51; min_sum=3.35; median_sum=2.96; avg_sum__peer_date_robust_z=2.72 || derived_cash_to_ecash=261833269182464.00; total_cash=6.13; derived_cash_share=4.02; avg_sum__roll14_mean=3.98; avg_sum__roll7_mean=3.67; avg_cash=3.54; total_sum__roll7_z=3.51; min_sum=3.35; median_sum=2.96; avg_sum__peer_date_robust_z=2.72 || derived_cash_to_ecash=261833269182464.00; total_cash=6.13; derived_cash_share=4.02; avg_sum__roll14_mean=3.98; avg_sum__roll7_mean=3.67; avg_cash=3.54; total_sum__roll7_z=3.51; min_sum=3.35; median_sum=2.96; avg_sum__peer_date_robust_z=2.72
456,a8b4cd4a3838e87fb025359cee378909,2023-10-19,0.0,1.0,1.0,70465.0,30.0,0.0,0.0,derived_cash_to_ecash=214470970310656.00; min_sum=6.00; total_cash=5.02; median_sum=4.62; avg_cash=4.38; avg_sum__peer_date_robust_z=4.09; derived_cash_share=4.02; avg_sum__roll14_mean=3.89; avg_sum__roll7_mean=3.70; derived_sum_per_bill=3.33 || derived_cash_to_ecash=214470970310656.00; min_sum=6.00; total_cash=5.02; median_sum=4.62; avg_cash=4.38; avg_sum__peer_date_robust_z=4.09; derived_cash_share=4.02; avg_sum__roll14_mean=3.89; avg_sum__roll7_mean=3.70; derived_sum_per_bill=3.33 || derived_cash_to_ecash=214470970310656.00; min_sum=6.00; total_cash=5.02; median_sum=4.62; avg_cash=4.38; avg_sum__peer_date_robust_z=4.09; derived_cash_share=4.02; avg_sum__roll14_mean=3.89; avg_sum__roll7_mean=3.70; derived_sum_per_bill=3.33
457,a8b4cd4a3838e87fb025359cee378909,2023-10-18,0.0,1.0,1.0,67206.0,35.0,0.0,0.0,derived_cash_to_ecash=204551709786112.00; total_cash=4.78; min_sum=4.20; derived_cash_share=4.02; avg_sum__roll14_mean=3.87; avg_sum__roll7_mean=3.77; median_sum=3.71; avg_cash=3.56; avg_sum__peer_date_robust_z=3.25; derived_sum_per_bill=2.57 || derived_cash_to_ecash=204551709786112.00; total_cash=4.78; min_sum=4.20; derived_cash_share=4.02; avg_sum__roll14_mean=3.87; avg_sum__roll7_mean=3.77; median_sum=3.71; avg_cash=3.56; avg_sum__peer_date_robust_z=3.25; derived_sum_per_bill=2.57 || derived_cash_to_ecash=204551709786112.00; total_cash=4.78; min_sum=4.20; derived_cash_share=4.02; avg_sum__roll14_mean=3.87; avg_sum__roll7_mean=3.77; median_sum=3.71; avg_cash=3.56; avg_sum__peer_date_robust_z=3.25; derived_sum_per_bill=2.57
458,a8b4cd4a3838e87fb025359cee378909,2023-10-16,0.0,1.0,1.0,61237.0,26.0,0.0,0.0,derived_cash_to_ecash=186384149118976.00; min_sum=6.69; median_sum=4.47; avg_cash=4.39; total_cash=4.36; avg_sum__peer_date_robust_z=4.08; derived_cash_share=4.02; avg_sum__roll14_mean=3.75; avg_sum__roll7_mean=3.55; derived_sum_per_bill=3.34 || derived_cash_to_ecash=186384149118976.00; min_sum=6.69; median_sum=4.47; avg_cash=4.39; total_cash=4.36; avg_sum__peer_date_robust_z=4.08; derived_cash_share=4.02; avg_sum__roll14_mean=3.75; avg_sum__roll7_mean=3.55; derived_sum_per_bill=3.34 || derived_cash_to_ecash=186384149118976.00; min_sum=6.69; median_sum=4.47; avg_cash=4.39; total_cash=4.36; avg_sum__peer_date_robust_z=4.08; derived_cash_share=4.02; avg_sum__roll14_mean=3.75; avg_sum__roll7_mean=3.55; derived_sum_per_bill=3.34
459,a8b4cd4a3838e87fb025359cee378909,2023-10-07,0.0,1.0,1.0,88873.0,34.0,0.0,0.0,derived_cash_to_ecash=270498516697088.00; total_cash=6.33; avg_cash=4.89; median_sum=4.39; derived_cash_share=4.02; avg_sum__roll14_mean=3.98; avg_sum__roll7_mean=3.87; max_sum__roll7_std=3.81; avg_sum=3.80; derived_sum_per_bill=3.80 || derived_cash_to_ecash=270498516697088.00; total_cash=6.33; avg_cash=4.89; median_sum=4.39; derived_cash_share=4.02; avg_sum__roll14_mean=3.98; avg_sum__roll7_mean=3.87; max_sum__roll7_std=3.81; avg_sum=3.80; derived_sum_per_bill=3.80 || derived_cash_to_ecash=270498516697088.00; total_cash=6.33; avg_cash=4.89; median_sum=4.39; derived_cash_share=4.02; avg_sum__roll14_mean=3.98; avg_sum__roll7_mean=3.87; max_sum__roll7_std=3.81; avg_sum=3.80; derived_sum_per_bill=3.80
460,a8b4cd4a3838e87fb025359cee378909,2023-10-15,0.0,1.0,1.0,73846.0,42.0,0.0,0.0,derived_cash_to_ecash=224761560956928.00; min_sum=5.43; total_cash=5.26; derived_cash_share=4.02; avg_sum__roll14_mean=3.88; avg_sum__roll7_mean=3.55; median_sum=3.50; avg_cash=3.25; max_sum__roll14_std=2.52; max_sum__roll14_mean=2.32 || derived_cash_to_ecash=224761560956928.00; min_sum=5.43; total_cash=5.26; derived_cash_share=4.02; avg_sum__roll14_mean=3.88; avg_sum__roll7_mean=3.55; median_sum=3.50; avg_cash=3.25; max_sum__roll14_std=2.52; max_sum__roll14_mean=2.32 || derived_cash_to_ecash=224761560956928.00; min_sum=5.43; total_cash=5.26; derived_cash_share=4.02; avg_sum__roll14_mean=3.88; avg_sum__roll7_mean=3.55; median_sum=3.50; avg_cash=3.25; max_sum__roll14_std=2.52; max_sum__roll14_mean=2.32
461,a8b4cd4a3838e87fb025359cee378909,2023-10-14,0.0,1.0,1.0,69400.0,32.0,0.0,0.0,derived_cash_to_ecash=211229494738944.00; min_sum=6.69; total_cash=4.94; avg_cash=4.03; derived_cash_share=4.02; avg_sum__roll14_mean=3.88; avg_sum__roll7_mean=3.69; median_sum=3.24; avg_sum=3.01; derived_sum_per_bill=3.01 || derived_cash_to_ecash=211229494738944.00; min_sum=6.69; total_cash=4.94; avg_cash=4.03; derived_cash_share=4.02; avg_sum__roll14_mean=3.88; avg_sum__roll7_mean=3.69; median_sum=3.24; avg_sum=3.01; derived_sum_per_bill=3.01 || derived_cash_to_ecash=211229494738944.00; min_sum=6.69; total_cash=4.94; avg_cash=4.03; derived_cash_share=4.02; avg_sum__roll14_mean=3.88; avg_sum__roll7_mean=3.69; median_sum=3.24; avg_sum=3.01; derived_sum_per_bill=3.01
462,a8b4cd4a3838e87fb025359cee378909,2023-10-13,0.0,1.0,1.0,70312.0,38.0,0.0,0.0,derived_cash_to_ecash=214005301903360.00; min_sum=5.06; total_cash=5.01; avg_sum__roll7_mean=4.07; derived_cash_share=4.02; avg_sum__roll14_mean=3.95; median_sum=3.66; avg_cash=3.42; max_sum__roll14_std=2.72; avg_sum__peer_date_robust_z=2.68 || derived_cash_to_ecash=214005301903360.00; min_sum=5.06; total_cash=5.01; avg_sum__roll7_mean=4.07; derived_cash_share=4.02; avg_sum__roll14_mean=3.95; median_sum=3.66; avg_cash=3.42; max_sum__roll14_std=2.72; avg_sum__peer_date_robust_z=2.68 || derived_cash_to_ecash=214005301903360.00; min_sum=5.06; total_cash=5.01; avg_sum__roll7_mean=4.07; derived_cash_share=4.02; avg_sum__roll14_mean=3.95; median_sum=3.66; avg_cash=3.42; max_sum__roll14_std=2.72; avg_sum__peer_date_robust_z=2.68
463,a8b4cd4a3838e87fb025359cee378909,2023-10-12,0.0,1.0,1.0,76409.0,31.0,0.0,0.0,derived_cash_to_ecash=232562446303232.00; total_cash=5.44; median_sum=4.87; avg_cash=4.60; min_sum=4.32; avg_sum__peer_date_robust_z=4.24; derived_cash_share=4.02; avg_sum__roll14_mean=3.89; avg_sum__roll7_mean=3.86; avg_sum=3.54 || derived_cash_to_ecash=232562446303232.00; total_cash=5.44; median_sum=4.87; avg_cash=4.60; min_sum=4.32; avg_sum__peer_date_robust_z=4.24; derived_cash_share=4.02; avg_sum__roll14_mean=3.89; avg_sum__roll7_mean=3.86; avg_sum=3.54 || derived_cash_to_ecash=232562446303232.00; total_cash=5.44; median_sum=4.87; avg_cash=4.60; min_sum=4.32; avg_sum__peer_date_robust_z=4.24; derived_cash_share=4.02; avg_sum__roll14_mean=3.89; avg_sum__roll7_mean=3.86; avg_sum=3.54
464,a8b4cd4a3838e87fb025359cee378909,2023-10-11,0.0,1.0,1.0,57859.0,27.0,0.0,0.0,derived_cash_to_ecash=176102685278208.00; total_cash=4.12; derived_cash_share=4.02; avg_cash=3.98; avg_sum__roll14_mean=3.91; avg_sum__roll7_mean=3.75; avg_sum__peer_date_robust_z=3.64; median_sum=3.45; max_sum__roll14_std=3.07; avg_sum=2.97 || derived_cash_to_ecash=176102685278208.00; total_cash=4.12; derived_cash_share=4.02; avg_cash=3.98; avg_sum__roll14_mean=3.91; avg_sum__roll7_mean=3.75; avg_sum__peer_date_robust_z=3.64; median_sum=3.45; max_sum__roll14_std=3.07; avg_sum=2.97 || derived_cash_to_ecash=176102685278208.00; total_cash=4.12; derived_cash_share=4.02; avg_cash=3.98; avg_sum__roll14_mean=3.91; avg_sum__roll7_mean=3.75; avg_sum__peer_date_robust_z=3.64; median_sum=3.45; max_sum__roll14_std=3.07; avg_sum=2.97
465,a8b4cd4a3838e87fb025359cee378909,2023-10-10,0.0,1.0,1.0,68804.0,32.0,0.0,0.0,derived_cash_to_ecash=209415458258944.00; total_cash=4.90; median_sum=4.55; derived_cash_share=4.02; avg_cash=4.00; avg_sum__roll14_mean=3.92; avg_sum__roll7_mean=3.77; min_sum=3.63; avg_sum__peer_date_robust_z=3.56; avg_sum=2.98 || derived_cash_to_ecash=209415458258944.00; total_cash=4.90; median_sum=4.55; derived_cash_share=4.02; avg_cash=4.00; avg_sum__roll14_mean=3.92; avg_sum__roll7_mean=3.77; min_sum=3.63; avg_sum__peer_date_robust_z=3.56; avg_sum=2.98 || derived_cash_to_ecash=209415458258944.00; total_cash=4.90; median_sum=4.55; derived_cash_share=4.02; avg_cash=4.00; avg_sum__roll14_mean=3.92; avg_sum__roll7_mean=3.77; min_sum=3.63; avg_sum__peer_date_robust_z=3.56; avg_sum=2.98
466,a8b4cd4a3838e87fb025359cee378909,2023-10-09,0.0,1.0,1.0,83859.0,40.0,0.0,0.0,derived_cash_to_ecash=255237642256384.00; min_sum=6.03; total_cash=5.97; derived_cash_share=4.02; avg_sum__roll14_mean=3.95; avg_cash=3.90; max_sum__peer_date_robust_z=3.74; avg_sum__roll7_mean=3.74; avg_sum__peer_date_robust_z=3.48; std_sum=3.37 || derived_cash_to_ecash=255237642256384.00; min_sum=6.03; total_cash=5.97; derived_cash_share=4.02; avg_sum__roll14_mean=3.95; avg_cash=3.90; max_sum__peer_date_robust_z=3.74; avg_sum__roll7_mean=3.74; avg_sum__peer_date_robust_z=3.48; std_sum=3.37 || derived_cash_to_ecash=255237642256384.00; min_sum=6.03; total_cash=5.97; derived_cash_share=4.02; avg_sum__roll14_mean=3.95; avg_cash=3.90; max_sum__peer_date_robust_z=3.74; avg_sum__roll7_mean=3.74; avg_sum__peer_date_robust_z=3.48; std_sum=3.37
467,a8b4cd4a3838e87fb025359cee378909,2023-10-08,0.0,1.0,1.0,64716.0,37.0,0.0,0.0,derived_cash_to_ecash=196973005111296.00; min_sum=5.06; total_cash=4.61; avg_sum__roll14_mean=4.10; derived_cash_share=4.02; avg_sum__roll7_mean=3.99; max_sum__roll7_std=3.42; max_sum__roll14_std=3.35; avg_cash=3.23; max_sum__roll14_mean=2.65 || derived_cash_to_ecash=196973005111296.00; min_sum=5.06; total_cash=4.61; avg_sum__roll14_mean=4.10; derived_cash_share=4.02; avg_sum__roll7_mean=3.99; max_sum__roll7_std=3.42; max_sum__roll14_std=3.35; avg_cash=3.23; max_sum__roll14_mean=2.65 || derived_cash_to_ecash=196973005111296.00; min_sum=5.06; total_cash=4.61; avg_sum__roll14_mean=4.10; derived_cash_share=4.02; avg_sum__roll7_mean=3.99; max_sum__roll7_std=3.42; max_sum__roll14_std=3.35; avg_cash=3.23; max_sum__roll14_mean=2.65
468,a88ff80c94eaf8b20fa2f096ee093be7,2023-12-04,0.0,1.0,1.0,1.32,1.0,1.32,1.0,ecash_fraction__roll7_rel_jump=73982216.00; ecash_fraction__roll14_rel_jump=46086608.00; avg_sum__roll7_rel_jump=6639125.50; avg_sum__roll14_rel_jump=5991710.00; ecash_fraction__roll7_z=3742908.25; ecash_fraction__roll14_z=3630822.75; total_sum__roll7_rel_jump=3503008.75; total_sum__roll14_rel_jump=3064924.25; n_bills__roll7_rel_jump=2990196.25; max_sum__roll7_rel_jump=2890354.25 || ecash_fraction__roll7_rel_jump=73982216.00; ecash_fraction__roll14_rel_jump=46086608.00; avg_sum__roll7_rel_jump=6639125.50; avg_sum__roll14_rel_jump=5991710.00; ecash_fraction__roll7_z=3742908.25; ecash_fraction__roll14_z=3630822.75; total_sum__roll7_rel_jump=3503008.75; total_sum__roll14_rel_jump=3064924.25; n_bills__roll7_rel_jump=2990196.25; max_sum__roll7_rel_jump=2890354.25 || ecash_fraction__roll7_rel_jump=73982216.00; ecash_fraction__roll14_rel_jump=46086608.00; avg_sum__roll7_rel_jump=6639125.50; avg_sum__roll14_rel_jump=5991710.00; ecash_fraction__roll7_z=3742908.25; ecash_fraction__roll14_z=3630822.75; total_sum__roll7_rel_jump=3503008.75; total_sum__roll14_rel_jump=3064924.25; n_bills__roll7_rel_jump=2990196.25; max_sum__roll7_rel_jump=2890354.25
469,a88181e07d26a0267a07d28c6dc0cb3d,2023-11-26,0.0,1.0,1.0,53493.0,78.0,44467.0,0.83126765,total_sum__roll7_rel_jump=141959430144.00; total_sum__roll14_rel_jump=124206055424.00; total_sum__roll14_z=47227891712.00; total_sum__roll7_z=46597222400.00; max_sum__roll7_rel_jump=7937526272.00; max_sum__roll14_rel_jump=7426271232.00; max_sum__roll14_z=3702777600.00; max_sum__roll7_z=3513130496.00; avg_sum__roll7_rel_jump=3449366272.00; avg_sum__roll14_rel_jump=3113000704.00 || total_sum__roll7_rel_jump=141959430144.00; total_sum__roll14_rel_jump=124206055424.00; total_sum__roll14_z=47227891712.00; total_sum__roll7_z=46597222400.00; max_sum__roll7_rel_jump=7937526272.00; max_sum__roll14_rel_jump=7426271232.00; max_sum__roll14_z=3702777600.00; max_sum__roll7_z=3513130496.00; avg_sum__roll7_rel_jump=3449366272.00; avg_sum__roll14_rel_jump=3113000704.00 || total_sum__roll7_rel_jump=141959430144.00; total_sum__roll14_rel_jump=124206055424.00; total_sum__roll14_z=47227891712.00; total_sum__roll7_z=46597222400.00; max_sum__roll7_rel_jump=7937526272.00; max_sum__roll14_rel_jump=7426271232.00; max_sum__roll14_z=3702777600.00; max_sum__roll7_z=3513130496.00; avg_sum__roll7_rel_jump=3449366272.00; avg_sum__roll14_rel_jump=3113000704.00
470,a81252527b7ad7259eb06c13d2333376,2023-10-04,0.0,1.0,1.0,45600.0,2.0,45600.0,1.0,ecash_fraction__roll7_rel_jump=57157688.00; ecash_fraction__roll14_rel_jump=30849940.00; ecash_fraction__roll7_z=3677066.00; ecash_fraction__roll14_z=2800571.25; derived_sum_per_item=104.96; avg_price_piece=104.96; avg_price_item=74.51; min_sum=69.07; median_sum=35.40; avg_ecash=28.85 || ecash_fraction__roll7_rel_jump=57157688.00; ecash_fraction__roll14_rel_jump=30849940.00; ecash_fraction__roll7_z=3677066.00; ecash_fraction__roll14_z=2800571.25; derived_sum_per_item=104.96; avg_price_piece=104.96; avg_price_item=74.51; min_sum=69.07; median_sum=35.40; avg_ecash=28.85 || ecash_fraction__roll7_rel_jump=57157688.00; ecash_fraction__roll14_rel_jump=30849940.00; ecash_fraction__roll7_z=3677066.00; ecash_fraction__roll14_z=2800571.25; derived_sum_per_item=104.96; avg_price_piece=104.96; avg_price_item=74.51; min_sum=69.07; median_sum=35.40; avg_ecash=28.85
471,a820388dcf1b3a31c847a4d37f97deea,2023-10-04,0.0,1.0,1.0,784.0,1.0,0.0,0.0,derived_cash_to_ecash=2123600887808.00; avg_sum__roll7_rel_jump=3606334976.00; avg_sum__roll14_rel_jump=3203342592.00; total_sum__roll7_rel_jump=1993628288.00; total_sum__roll14_rel_jump=1694023680.00; max_sum__roll7_rel_jump=1591646720.00; max_sum__roll14_rel_jump=1499234688.00; max_sum__roll14_z=860536320.00; max_sum__roll7_z=790502912.00; avg_sum__roll14_z=733071744.00 || derived_cash_to_ecash=2123600887808.00; avg_sum__roll7_rel_jump=3606334976.00; avg_sum__roll14_rel_jump=3203342592.00; total_sum__roll7_rel_jump=1993628288.00; total_sum__roll14_rel_jump=1694023680.00; max_sum__roll7_rel_jump=1591646720.00; max_sum__roll14_rel_jump=1499234688.00; max_sum__roll14_z=860536320.00; max_sum__roll7_z=790502912.00; avg_sum__roll14_z=733071744.00 || derived_cash_to_ecash=2123600887808.00; avg_sum__roll7_rel_jump=3606334976.00; avg_sum__roll14_rel_jump=3203342592.00; total_sum__roll7_rel_jump=1993628288.00; total_sum__roll14_rel_jump=1694023680.00; max_sum__roll7_rel_jump=1591646720.00; max_sum__roll14_rel_jump=1499234688.00; max_sum__roll14_z=860536320.00; max_sum__roll7_z=790502912.00; avg_sum__roll14_z=733071744.00
472,a85d98f5175cb932869f388d8342618c,2023-12-14,0.0,1.0,1.0,5984638.5,4323.0,400660.66,0.06694818,total_sum__peer_date_robust_z=58.77; total_items__peer_date_robust_z=52.86; n_bills__peer_date_robust_z=23.29; max_sum__peer_date_robust_z=2.27; avg_sum__peer_date_robust_z=1.71; ecash_fraction__peer_date_robust_z=-0.73 || total_sum__peer_date_robust_z=58.77; total_items__peer_date_robust_z=52.86; n_bills__peer_date_robust_z=23.29; max_sum__peer_date_robust_z=2.27; avg_sum__peer_date_robust_z=1.71; ecash_fraction__peer_date_robust_z=-0.73 || total_sum__peer_date_robust_z=58.77; total_items__peer_date_robust_z=52.86; n_bills__peer_date_robust_z=23.29; max_sum__peer_date_robust_z=2.27; avg_sum__peer_date_robust_z=1.71; ecash_fraction__peer_date_robust_z=-0.73
473,a85d98f5175cb932869f388d8342618c,2023-12-13,0.0,1.0,1.0,6571913.0,4785.0,438090.0,0.066660956,total_sum__peer_date_robust_z=65.89; total_items__peer_date_robust_z=58.44; n_bills__peer_date_robust_z=25.97; max_sum__peer_date_robust_z=4.14; avg_sum__peer_date_robust_z=1.72; ecash_fraction__peer_date_robust_z=-0.72 || total_sum__peer_date_robust_z=65.89; total_items__peer_date_robust_z=58.44; n_bills__peer_date_robust_z=25.97; max_sum__peer_date_robust_z=4.14; avg_sum__peer_date_robust_z=1.72; ecash_fraction__peer_date_robust_z=-0.72 || total_sum__peer_date_robust_z=65.89; total_items__peer_date_robust_z=58.44; n_bills__peer_date_robust_z=25.97; max_sum__peer_date_robust_z=4.14; avg_sum__peer_date_robust_z=1.72; ecash_fraction__peer_date_robust_z=-0.72
474,a85d98f5175cb932869f388d8342618c,2023-12-12,0.0,1.0,1.0,6105764.5,4517.0,426119.75,0.069789745,total_sum__peer_date_robust_z=61.01; total_items__peer_date_robust_z=54.63; n_bills__peer_date_robust_z=24.10; max_sum__peer_date_robust_z=3.00; avg_sum__peer_date_robust_z=1.74; ecash_fraction__peer_date_robust_z=-0.72 || total_sum__peer_date_robust_z=61.01; total_items__peer_date_robust_z=54.63; n_bills__peer_date_robust_z=24.10; max_sum__peer_date_robust_z=3.00; avg_sum__peer_date_robust_z=1.74; ecash_fraction__peer_date_robust_z=-0.72 || total_sum__peer_date_robust_z=61.01; total_items__peer_date_robust_z=54.63; n_bills__peer_date_robust_z=24.10; max_sum__peer_date_robust_z=3.00; avg_sum__peer_date_robust_z=1.74; ecash_fraction__peer_date_robust_z=-0.72
475,a85d98f5175cb932869f388d8342618c,2023-12-11,0.0,1.0,1.0,2287515.2,1640.0,253708.27,0.110909976,total_sum__peer_date_robust_z=23.08; total_items__peer_date_robust_z=20.40; n_bills__peer_date_robust_z=8.58; max_sum__peer_date_robust_z=3.56; avg_sum__peer_date_robust_z=1.83; ecash_fraction__peer_date_robust_z=-0.67 || total_sum__peer_date_robust_z=23.08; total_items__peer_date_robust_z=20.40; n_bills__peer_date_robust_z=8.58; max_sum__peer_date_robust_z=3.56; avg_sum__peer_date_robust_z=1.83; ecash_fraction__peer_date_robust_z=-0.67 || total_sum__peer_date_robust_z=23.08; total_items__peer_date_robust_z=20.40; n_bills__peer_date_robust_z=8.58; max_sum__peer_date_robust_z=3.56; avg_sum__peer_date_robust_z=1.83; ecash_fraction__peer_date_robust_z=-0.67
476,a84f9445becc9071e06e9cf2d2dd1f93,2023-12-06,0.0,1.0,1.0,128690.0,12.0,0.0,0.0,derived_cash_to_ecash=345897741320192.00; ecash_fraction__roll7_rel_jump=-57.16; avg_price_piece=42.06; derived_sum_per_item=42.06; ecash_fraction__roll14_rel_jump=-30.85; avg_price_item=29.82; max_sum__roll7_std=20.60; avg_cash=17.79; max_sum__roll14_std=14.14; std_sum=14.13 || derived_cash_to_ecash=345897741320192.00; ecash_fraction__roll7_rel_jump=-57.16; avg_price_piece=42.06; derived_sum_per_item=42.06; ecash_fraction__roll14_rel_jump=-30.85; avg_price_item=29.82; max_sum__roll7_std=20.60; avg_cash=17.79; max_sum__roll14_std=14.14; std_sum=14.13 || derived_cash_to_ecash=345897741320192.00; ecash_fraction__roll7_rel_jump=-57.16; avg_price_piece=42.06; derived_sum_per_item=42.06; ecash_fraction__roll14_rel_jump=-30.85; avg_price_item=29.82; max_sum__roll7_std=20.60; avg_cash=17.79; max_sum__roll14_std=14.14; std_sum=14.13
477,a820388dcf1b3a31c847a4d37f97deea,2023-12-30,0.0,1.0,1.0,2769.12,7.0,2769.12,1.0,total_sum__roll7_rel_jump=7041576960.00; total_sum__roll7_z=2446431232.00; avg_sum__roll7_rel_jump=1819674624.00; max_sum__roll7_rel_jump=1780532864.00; max_sum__roll7_z=884314624.00; avg_sum__roll7_z=350914048.00; total_items__roll7_rel_jump=92710160.00; ecash_fraction__roll7_rel_jump=57157688.00; total_items__roll7_z=31446934.00; n_bills__roll7_rel_jump=20611852.00 || total_sum__roll7_rel_jump=7041576960.00; total_sum__roll7_z=2446431232.00; avg_sum__roll7_rel_jump=1819674624.00; max_sum__roll7_rel_jump=1780532864.00; max_sum__roll7_z=884314624.00; avg_sum__roll7_z=350914048.00; total_items__roll7_rel_jump=92710160.00; ecash_fraction__roll7_rel_jump=57157688.00; total_items__roll7_z=31446934.00; n_bills__roll7_rel_jump=20611852.00 || total_sum__roll7_rel_jump=7041576960.00; total_sum__roll7_z=2446431232.00; avg_sum__roll7_rel_jump=1819674624.00; max_sum__roll7_rel_jump=1780532864.00; max_sum__roll7_z=884314624.00; avg_sum__roll7_z=350914048.00; total_items__roll7_rel_jump=92710160.00; ecash_fraction__roll7_rel_jump=57157688.00; total_items__roll7_z=31446934.00; n_bills__roll7_rel_jump=20611852.00
478,a820388dcf1b3a31c847a4d37f97deea,2023-12-17,0.0,1.0,1.0,2750.93,3.0,2750.93,1.0,total_sum__roll7_rel_jump=6995321344.00; total_sum__roll14_rel_jump=5944056320.00; avg_sum__roll7_rel_jump=4218016768.00; avg_sum__roll14_rel_jump=3746671616.00; max_sum__roll7_rel_jump=3129554944.00; max_sum__roll14_rel_jump=2947851008.00; total_sum__roll14_z=2521710336.00; total_sum__roll7_z=2430360832.00; max_sum__roll14_z=1692018560.00; max_sum__roll7_z=1554316288.00 || total_sum__roll7_rel_jump=6995321344.00; total_sum__roll14_rel_jump=5944056320.00; avg_sum__roll7_rel_jump=4218016768.00; avg_sum__roll14_rel_jump=3746671616.00; max_sum__roll7_rel_jump=3129554944.00; max_sum__roll14_rel_jump=2947851008.00; total_sum__roll14_z=2521710336.00; total_sum__roll7_z=2430360832.00; max_sum__roll14_z=1692018560.00; max_sum__roll7_z=1554316288.00 || total_sum__roll7_rel_jump=6995321344.00; total_sum__roll14_rel_jump=5944056320.00; avg_sum__roll7_rel_jump=4218016768.00; avg_sum__roll14_rel_jump=3746671616.00; max_sum__roll7_rel_jump=3129554944.00; max_sum__roll14_rel_jump=2947851008.00; total_sum__roll14_z=2521710336.00; total_sum__roll7_z=2430360832.00; max_sum__roll14_z=1692018560.00; max_sum__roll7_z=1554316288.00
