final_rank,kkt_id,final_kkt_anomaly_score,best_score,mean_score,ts_final_score,ts_total_anomaly_days,ts_total_days,explanation
118,213c8609be8a1f5277a31298c27b285e,1.0,1.0,1.0,1.0,707,92,"avg_ecash__standard_deviation=210.58; avg_ecash__mean=33.67; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-1.98; ecash_fraction__standard_deviation=1.44; ecash_fraction__value_count__value_1=0.80; ecash_fraction__count_above__t_0.99=0.77; total_ecash__standard_deviation=0.73; ecash_fraction__value_count__value_0=0.58; ecash_fraction__count_below__t_0.01=0.57; ecash_fraction__mean=-0.33 || avg_ecash__standard_deviation=210.58; avg_ecash__mean=33.67; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-1.98; ecash_fraction__standard_deviation=1.44; ecash_fraction__value_count__value_1=0.80; ecash_fraction__count_above__t_0.99=0.77; total_ecash__standard_deviation=0.73; ecash_fraction__value_count__value_0=0.58; ecash_fraction__count_below__t_0.01=0.57; ecash_fraction__mean=-0.33 || avg_ecash__standard_deviation=210.58; avg_ecash__mean=33.67; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-1.98; ecash_fraction__standard_deviation=1.44; ecash_fraction__value_count__value_1=0.80; ecash_fraction__count_above__t_0.99=0.77; total_ecash__standard_deviation=0.73; ecash_fraction__value_count__value_0=0.58; ecash_fraction__count_below__t_0.01=0.57; ecash_fraction__mean=-0.33"
119,16dc2464d4da1847bec5dba06a26d043,1.0,1.0,0.9957383046117008,1.0,924,92,"min_sum__standard_deviation=186.14; min_sum__maximum=174.47; min_sum__fft_coefficient__attr_""abs""__coeff_1=147.88; avg_ecash__standard_deviation=142.99; median_sum__standard_deviation=114.69; min_sum__mean=114.51; avg_sum__standard_deviation=85.44; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=85.03; std_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=68.78; avg_ecash__mean=68.17 || min_sum__standard_deviation=186.14; min_sum__maximum=174.47; min_sum__fft_coefficient__attr_""abs""__coeff_1=147.88; avg_ecash__standard_deviation=142.99; median_sum__standard_deviation=114.69; min_sum__mean=114.51; avg_sum__standard_deviation=85.44; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=85.03; std_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=68.78; avg_ecash__mean=68.17 || min_sum__standard_deviation=186.14; min_sum__maximum=174.47; min_sum__fft_coefficient__attr_""abs""__coeff_1=147.88; avg_ecash__standard_deviation=142.99; median_sum__standard_deviation=114.69; min_sum__mean=114.51; avg_sum__standard_deviation=85.44; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=85.03; std_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=68.78; avg_ecash__mean=68.17"
120,c6e1ef28c65d275cd3617b241b4915db,1.0,1.0,1.0,1.0,1088,92,"median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=678.81; std_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=573.58; min_sum__maximum=386.55; min_sum__fft_coefficient__attr_""abs""__coeff_1=317.45; min_sum__standard_deviation=292.01; std_sum__standard_deviation=259.32; max_sum__maximum=242.21; avg_ecash__standard_deviation=231.99; std_sum__mean=202.23; median_sum__standard_deviation=192.71 || median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=678.81; std_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=573.58; min_sum__maximum=386.55; min_sum__fft_coefficient__attr_""abs""__coeff_1=317.45; min_sum__standard_deviation=292.01; std_sum__standard_deviation=259.32; max_sum__maximum=242.21; avg_ecash__standard_deviation=231.99; std_sum__mean=202.23; median_sum__standard_deviation=192.71 || median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=678.81; std_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=573.58; min_sum__maximum=386.55; min_sum__fft_coefficient__attr_""abs""__coeff_1=317.45; min_sum__standard_deviation=292.01; std_sum__standard_deviation=259.32; max_sum__maximum=242.21; avg_ecash__standard_deviation=231.99; std_sum__mean=202.23; median_sum__standard_deviation=192.71"
121,79d333a0b78fa503dc3534e8ebb0d839,1.0,1.0,1.0,1.0,977,92,avg_price_piece__standard_deviation=342.76; avg_price_item__standard_deviation=280.15; avg_price_piece__mean=190.51; avg_price_item__mean=170.64; n_items__standard_deviation=-0.38; n_items__mean=-0.33; total_items__mean=-0.32; total_items__standard_deviation=-0.23 || avg_price_piece__standard_deviation=342.76; avg_price_item__standard_deviation=280.15; avg_price_piece__mean=190.51; avg_price_item__mean=170.64; n_items__standard_deviation=-0.38; n_items__mean=-0.33; total_items__mean=-0.32; total_items__standard_deviation=-0.23 || avg_price_piece__standard_deviation=342.76; avg_price_item__standard_deviation=280.15; avg_price_piece__mean=190.51; avg_price_item__mean=170.64; n_items__standard_deviation=-0.38; n_items__mean=-0.33; total_items__mean=-0.32; total_items__standard_deviation=-0.23
122,f50b7f9d51187e280c86b7b2fa08d2b7,1.0,1.0,0.9938917738602062,0.995802519848529,669,92,avg_price_piece__standard_deviation=230.19; avg_price_item__standard_deviation=173.63; avg_price_piece__mean=88.02; avg_price_item__mean=57.09; n_items__standard_deviation=-0.31; total_items__standard_deviation=-0.30; total_items__mean=-0.21; n_items__mean=-0.18 || avg_price_piece__standard_deviation=230.19; avg_price_item__standard_deviation=173.63; avg_price_piece__mean=88.02; avg_price_item__mean=57.09; n_items__standard_deviation=-0.31; total_items__standard_deviation=-0.30; total_items__mean=-0.21; n_items__mean=-0.18 || avg_price_piece__standard_deviation=230.19; avg_price_item__standard_deviation=173.63; avg_price_piece__mean=88.02; avg_price_item__mean=57.09; n_items__standard_deviation=-0.31; total_items__standard_deviation=-0.30; total_items__mean=-0.21; n_items__mean=-0.18
123,5f200bccb8417178adca7acce538ce83,1.0,1.0,1.0,0.9927941529320736,640,92,"avg_price_piece__standard_deviation=1221.21; avg_price_item__standard_deviation=1010.49; min_sum__maximum=999.40; min_sum__standard_deviation=940.39; min_sum__fft_coefficient__attr_""abs""__coeff_1=749.61; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=504.29; median_sum__standard_deviation=379.97; min_sum__mean=377.32; avg_sum__standard_deviation=282.98; avg_price_piece__mean=254.42 || avg_price_piece__standard_deviation=1221.21; avg_price_item__standard_deviation=1010.49; min_sum__maximum=999.40; min_sum__standard_deviation=940.39; min_sum__fft_coefficient__attr_""abs""__coeff_1=749.61; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=504.29; median_sum__standard_deviation=379.97; min_sum__mean=377.32; avg_sum__standard_deviation=282.98; avg_price_piece__mean=254.42 || avg_price_piece__standard_deviation=1221.21; avg_price_item__standard_deviation=1010.49; min_sum__maximum=999.40; min_sum__standard_deviation=940.39; min_sum__fft_coefficient__attr_""abs""__coeff_1=749.61; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=504.29; median_sum__standard_deviation=379.97; min_sum__mean=377.32; avg_sum__standard_deviation=282.98; avg_price_piece__mean=254.42"
124,c68b24419dbe05bc0e15e9e17ed39cb1,1.0,1.0,1.0,1.0,1130,92,min_sum__minimum=330.00; std_sum__mean=79.56; std_sum__standard_deviation=61.43; std_sum__median=61.18; avg_ecash__mean=53.80; avg_ecash__standard_deviation=46.68; avg_price_piece__mean=38.19; avg_sum__mean=38.01; max_sum__mean=36.38; max_sum__maximum=30.82 || min_sum__minimum=330.00; std_sum__mean=79.56; std_sum__standard_deviation=61.43; std_sum__median=61.18; avg_ecash__mean=53.80; avg_ecash__standard_deviation=46.68; avg_price_piece__mean=38.19; avg_sum__mean=38.01; max_sum__mean=36.38; max_sum__maximum=30.82 || min_sum__minimum=330.00; std_sum__mean=79.56; std_sum__standard_deviation=61.43; std_sum__median=61.18; avg_ecash__mean=53.80; avg_ecash__standard_deviation=46.68; avg_price_piece__mean=38.19; avg_sum__mean=38.01; max_sum__mean=36.38; max_sum__maximum=30.82
125,4fd20bf907ca9eb3852c5c4673a031e3,1.0,1.0,1.0,1.0,1447,92,"total_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-248.06; total_sum__fft_coefficient__attr_""abs""__coeff_1=225.53; total_sum__median=122.52; total_sum__standard_deviation=121.26; n_items__standard_deviation=119.70; total_items__standard_deviation=110.76; total_sum__fft_coefficient__attr_""abs""__coeff_2=110.66; total_sum__sum_values=94.61; total_sum__mean=94.61; n_items__mean=82.29 || total_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-248.06; total_sum__fft_coefficient__attr_""abs""__coeff_1=225.53; total_sum__median=122.52; total_sum__standard_deviation=121.26; n_items__standard_deviation=119.70; total_items__standard_deviation=110.76; total_sum__fft_coefficient__attr_""abs""__coeff_2=110.66; total_sum__sum_values=94.61; total_sum__mean=94.61; n_items__mean=82.29 || total_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-248.06; total_sum__fft_coefficient__attr_""abs""__coeff_1=225.53; total_sum__median=122.52; total_sum__standard_deviation=121.26; n_items__standard_deviation=119.70; total_items__standard_deviation=110.76; total_sum__fft_coefficient__attr_""abs""__coeff_2=110.66; total_sum__sum_values=94.61; total_sum__mean=94.61; n_items__mean=82.29"
126,9816173ef138cde15d1aa1ab41885017,1.0,1.0,1.0,0.998238073699551,659,92,"avg_price_piece__standard_deviation=713.17; min_sum__maximum=562.66; avg_price_item__standard_deviation=537.97; min_sum__standard_deviation=533.26; min_sum__fft_coefficient__attr_""abs""__coeff_1=476.27; median_sum__standard_deviation=408.17; avg_sum__standard_deviation=309.49; std_sum__standard_deviation=260.06; avg_price_piece__mean=202.00; min_sum__mean=192.35 || avg_price_piece__standard_deviation=713.17; min_sum__maximum=562.66; avg_price_item__standard_deviation=537.97; min_sum__standard_deviation=533.26; min_sum__fft_coefficient__attr_""abs""__coeff_1=476.27; median_sum__standard_deviation=408.17; avg_sum__standard_deviation=309.49; std_sum__standard_deviation=260.06; avg_price_piece__mean=202.00; min_sum__mean=192.35 || avg_price_piece__standard_deviation=713.17; min_sum__maximum=562.66; avg_price_item__standard_deviation=537.97; min_sum__standard_deviation=533.26; min_sum__fft_coefficient__attr_""abs""__coeff_1=476.27; median_sum__standard_deviation=408.17; avg_sum__standard_deviation=309.49; std_sum__standard_deviation=260.06; avg_price_piece__mean=202.00; min_sum__mean=192.35"
127,97636bb54eeee3bcb5d06d381b36b9f7,1.0,1.0,1.0,1.0,1302,92,"n_bills__mean=14.33; n_bills__median=13.07; n_bills__standard_deviation=9.37; ecash_fraction__ecash_bills_fraction__corr=-0.85; ecash_bills_fraction__mean=0.51; ecash_bills_fraction__standard_deviation=-0.34; ecash_bills_fraction__n_bills__corr=-0.28; ecash_bills_fraction__ratio_beyond_r_sigma__r_2=-0.25; n_bills__skewness=0.25; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.00 || n_bills__mean=14.33; n_bills__median=13.07; n_bills__standard_deviation=9.37; ecash_fraction__ecash_bills_fraction__corr=-0.85; ecash_bills_fraction__mean=0.51; ecash_bills_fraction__standard_deviation=-0.34; ecash_bills_fraction__n_bills__corr=-0.28; ecash_bills_fraction__ratio_beyond_r_sigma__r_2=-0.25; n_bills__skewness=0.25; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.00 || n_bills__mean=14.33; n_bills__median=13.07; n_bills__standard_deviation=9.37; ecash_fraction__ecash_bills_fraction__corr=-0.85; ecash_bills_fraction__mean=0.51; ecash_bills_fraction__standard_deviation=-0.34; ecash_bills_fraction__n_bills__corr=-0.28; ecash_bills_fraction__ratio_beyond_r_sigma__r_2=-0.25; n_bills__skewness=0.25; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.00"
128,b333f2ed6e461235914a4daac7d689be,1.0,1.0,1.0,1.0,1447,92,"avg_price_piece__mean=260.97; avg_price_item__mean=224.89; avg_price_piece__standard_deviation=199.95; avg_price_item__standard_deviation=165.40; min_sum__standard_deviation=91.59; min_sum__mean=88.00; min_sum__maximum=77.17; median_sum__standard_deviation=76.69; median_sum__mean=68.53; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=-59.53 || avg_price_piece__mean=260.97; avg_price_item__mean=224.89; avg_price_piece__standard_deviation=199.95; avg_price_item__standard_deviation=165.40; min_sum__standard_deviation=91.59; min_sum__mean=88.00; min_sum__maximum=77.17; median_sum__standard_deviation=76.69; median_sum__mean=68.53; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=-59.53 || avg_price_piece__mean=260.97; avg_price_item__mean=224.89; avg_price_piece__standard_deviation=199.95; avg_price_item__standard_deviation=165.40; min_sum__standard_deviation=91.59; min_sum__mean=88.00; min_sum__maximum=77.17; median_sum__standard_deviation=76.69; median_sum__mean=68.53; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=-59.53"
129,87fcd510594665d2f75e61e32001c8a0,1.0,1.0,1.0,1.0,1283,92,"total_ecash__sum_values=41.33; total_ecash__standard_deviation=40.23; avg_ecash__standard_deviation=3.97; avg_ecash__mean=3.95; ecash_fraction__longest_strike_above_mean=2.80; ecash_fraction__value_count__value_1=1.80; ecash_fraction__count_above__t_0.99=1.69; ecash_fraction__skewness=-1.32; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-0.88; ecash_fraction__standard_deviation=0.81 || total_ecash__sum_values=41.33; total_ecash__standard_deviation=40.23; avg_ecash__standard_deviation=3.97; avg_ecash__mean=3.95; ecash_fraction__longest_strike_above_mean=2.80; ecash_fraction__value_count__value_1=1.80; ecash_fraction__count_above__t_0.99=1.69; ecash_fraction__skewness=-1.32; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-0.88; ecash_fraction__standard_deviation=0.81 || total_ecash__sum_values=41.33; total_ecash__standard_deviation=40.23; avg_ecash__standard_deviation=3.97; avg_ecash__mean=3.95; ecash_fraction__longest_strike_above_mean=2.80; ecash_fraction__value_count__value_1=1.80; ecash_fraction__count_above__t_0.99=1.69; ecash_fraction__skewness=-1.32; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-0.88; ecash_fraction__standard_deviation=0.81"
130,c76db7150391e0b2eb4702b31ab7d56d,1.0,1.0,1.0,1.0,803,92,avg_price_piece__standard_deviation=603.77; avg_price_item__standard_deviation=499.56; avg_price_piece__mean=205.78; avg_price_item__mean=177.32; n_items__standard_deviation=-0.39; total_items__standard_deviation=-0.38; n_items__mean=-0.34; total_items__mean=-0.34 || avg_price_piece__standard_deviation=603.77; avg_price_item__standard_deviation=499.56; avg_price_piece__mean=205.78; avg_price_item__mean=177.32; n_items__standard_deviation=-0.39; total_items__standard_deviation=-0.38; n_items__mean=-0.34; total_items__mean=-0.34 || avg_price_piece__standard_deviation=603.77; avg_price_item__standard_deviation=499.56; avg_price_piece__mean=205.78; avg_price_item__mean=177.32; n_items__standard_deviation=-0.39; total_items__standard_deviation=-0.38; n_items__mean=-0.34; total_items__mean=-0.34
131,261359aed15c7c0372f91b4d91bcff7a,1.0,1.0,1.0,0.9478150966595597,671,92,"min_sum__minimum=550.00; total_sum__fft_coefficient__attr_""abs""__coeff_1=80.25; total_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=72.09; total_sum__minimum=66.31; total_ecash__standard_deviation=41.15; total_items__standard_deviation=36.72; n_items__standard_deviation=36.03; total_sum__standard_deviation=35.28; total_sum__maximum=22.72; total_ecash__sum_values=19.23 || min_sum__minimum=550.00; total_sum__fft_coefficient__attr_""abs""__coeff_1=80.25; total_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=72.09; total_sum__minimum=66.31; total_ecash__standard_deviation=41.15; total_items__standard_deviation=36.72; n_items__standard_deviation=36.03; total_sum__standard_deviation=35.28; total_sum__maximum=22.72; total_ecash__sum_values=19.23 || min_sum__minimum=550.00; total_sum__fft_coefficient__attr_""abs""__coeff_1=80.25; total_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=72.09; total_sum__minimum=66.31; total_ecash__standard_deviation=41.15; total_items__standard_deviation=36.72; n_items__standard_deviation=36.03; total_sum__standard_deviation=35.28; total_sum__maximum=22.72; total_ecash__sum_values=19.23"
132,f62056ca85d6bb23ce6b8a92e6208cfd,1.0,1.0,1.0,1.0,930,92,avg_price_piece__mean=74.33; avg_price_piece__standard_deviation=71.30; avg_price_item__standard_deviation=53.63; avg_price_item__mean=48.60; n_items__standard_deviation=-0.30; total_items__standard_deviation=-0.30; total_items__mean=-0.21; n_items__mean=-0.18 || avg_price_piece__mean=74.33; avg_price_piece__standard_deviation=71.30; avg_price_item__standard_deviation=53.63; avg_price_item__mean=48.60; n_items__standard_deviation=-0.30; total_items__standard_deviation=-0.30; total_items__mean=-0.21; n_items__mean=-0.18 || avg_price_piece__mean=74.33; avg_price_piece__standard_deviation=71.30; avg_price_item__standard_deviation=53.63; avg_price_item__mean=48.60; n_items__standard_deviation=-0.30; total_items__standard_deviation=-0.30; total_items__mean=-0.21; n_items__mean=-0.18
133,21343e5de581d4afbf704ddcf6285863,1.0,1.0,1.0,1.0,1023,92,"avg_ecash__standard_deviation=51.05; avg_ecash__mean=38.74; total_cash__standard_deviation=12.39; total_cash__sum_values=8.95; total_ecash__standard_deviation=2.92; total_ecash__sum_values=0.92; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.80; ecash_fraction__standard_deviation=0.65; ecash_fraction__skewness=0.58; ecash_fraction__mean=-0.47 || avg_ecash__standard_deviation=51.05; avg_ecash__mean=38.74; total_cash__standard_deviation=12.39; total_cash__sum_values=8.95; total_ecash__standard_deviation=2.92; total_ecash__sum_values=0.92; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.80; ecash_fraction__standard_deviation=0.65; ecash_fraction__skewness=0.58; ecash_fraction__mean=-0.47 || avg_ecash__standard_deviation=51.05; avg_ecash__mean=38.74; total_cash__standard_deviation=12.39; total_cash__sum_values=8.95; total_ecash__standard_deviation=2.92; total_ecash__sum_values=0.92; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.80; ecash_fraction__standard_deviation=0.65; ecash_fraction__skewness=0.58; ecash_fraction__mean=-0.47"
